@context,@id,@type,o:id,o:is_public,o:owner,o:resource_class,o:resource_template,o:thumbnail,o:title,thumbnail_display_urls,o:created,o:modified,o:media,o:item_set,o:site,dcterms:title,koha:biblionumber,dcterms:type,dcterms:creator,dcterms:provenance,bibo:locator,dcterms:date,o-module-group:group,media:link,media:full,dcterms:title,dcterms:creator,dcterms:subject,dcterms:description,dcterms:publisher,dcterms:contributor,dcterms:date,dcterms:type,dcterms:format,dcterms:identifier,dcterms:source,dcterms:language,dcterms:relation,dcterms:coverage,dcterms:rights,dcterms:audience,dcterms:alternative,dcterms:tableOfContents,dcterms:abstract,dcterms:created,dcterms:valid,dcterms:available,dcterms:issued,dcterms:modified,dcterms:extent,dcterms:medium,dcterms:isVersionOf,dcterms:hasVersion,dcterms:isReplacedBy,dcterms:replaces,dcterms:isRequiredBy,dcterms:requires,dcterms:isPartOf,dcterms:hasPart,dcterms:isReferencedBy,dcterms:references,dcterms:isFormatOf,dcterms:hasFormat,dcterms:conformsTo,dcterms:spatial,dcterms:temporal,dcterms:mediator,dcterms:dateAccepted,dcterms:dateCopyrighted,dcterms:dateSubmitted,dcterms:educationLevel,dcterms:accessRights,dcterms:bibliographicCitation,dcterms:license,dcterms:rightsHolder,dcterms:provenance,dcterms:instructionalMethod,dcterms:accrualMethod,dcterms:accrualPeriodicity,dcterms:accrualPolicy,bibo:affirmedBy,bibo:annotates,bibo:authorList,bibo:citedBy,bibo:cites,bibo:contributorList,bibo:court,bibo:degree,bibo:director,bibo:distributor,bibo:editor,bibo:editorList,bibo:interviewee,bibo:interviewer,bibo:issuer,bibo:organizer,bibo:owner,bibo:performer,bibo:presentedAt,bibo:presents,bibo:producer,bibo:recipient,bibo:reproducedIn,bibo:reversedBy,bibo:reviewOf,bibo:status,bibo:subsequentLegalDecision,bibo:transcriptOf,bibo:translationOf,bibo:translator,bibo:abstract,bibo:argued,bibo:asin,bibo:chapter,bibo:coden,bibo:content,bibo:doi,bibo:eanucc13,bibo:edition,bibo:eissn,bibo:gtin14,bibo:handle,bibo:identifier,bibo:isbn,bibo:isbn10,bibo:isbn13,bibo:issn,bibo:issue,bibo:lccn,bibo:locator,bibo:numPages,bibo:numVolumes,bibo:number,bibo:oclcnum,bibo:pageEnd,bibo:pageStart,bibo:pages,bibo:pmid,bibo:prefixName,bibo:section,bibo:shortDescription,bibo:shortTitle,bibo:sici,bibo:suffixName,bibo:upc,bibo:uri,bibo:volume,foaf:mbox,foaf:mbox_sha1sum,foaf:gender,foaf:geekcode,foaf:dnaChecksum,foaf:sha1,foaf:based_near,foaf:title,foaf:nick,foaf:jabberID,foaf:aimChatID,foaf:skypeID,foaf:icqChatID,foaf:yahooChatID,foaf:msnChatID,foaf:name,foaf:firstName,foaf:lastName,foaf:givenName,foaf:givenname,foaf:surname,foaf:family_name,foaf:familyName,foaf:phone,foaf:homepage,foaf:weblog,foaf:openid,foaf:tipjar,foaf:plan,foaf:made,foaf:maker,foaf:img,foaf:depiction,foaf:depicts,foaf:thumbnail,foaf:myersBriggs,foaf:workplaceHomepage,foaf:workInfoHomepage,foaf:schoolHomepage,foaf:knows,foaf:interest,foaf:topic_interest,foaf:publications,foaf:currentProject,foaf:pastProject,foaf:fundedBy,foaf:logo,foaf:topic,foaf:primaryTopic,foaf:focus,foaf:isPrimaryTopicOf,foaf:page,foaf:theme,foaf:account,foaf:holdsAccount,foaf:accountServiceHomepage,foaf:accountName,foaf:member,foaf:membershipClass,foaf:birthday,foaf:age,foaf:status,koha:biblionumber
https://ensa-omekas.test.biblibre.eu/api-context,https://ensa-omekas.test.biblibre.eu/api/items/68345,o:Item,68345,1,1,,,,"public with no group",https://ensa-omekas.test.biblibre.eu/files/large/40702c13b2c5755177615fa4bf0b3e8730cd2726.jpg;https://ensa-omekas.test.biblibre.eu/files/medium/40702c13b2c5755177615fa4bf0b3e8730cd2726.jpg;https://ensa-omekas.test.biblibre.eu/files/square/40702c13b2c5755177615fa4bf0b3e8730cd2726.jpg,2022-03-25T10:27:47+00:00,2023-07-21T13:04:44+00:00,68404;68405;68406;68407,68293,,"public with no group",511653,PFE,"Jessica Becker",STRB,E_PFE22/07/1588,2007,,40702c13b2c5755177615fa4bf0b3e8730cd2726.png;494f941af858f073de4516f2f5e9c57580d71d58.png;20481451ff85181d9191b275896d0fca0c44fb9e.png;7c4290f4933ec5fd38cd6121bb88093d786744de.png;,"{""@context"":""https:\/\/ensa-omekas.test.biblibre.eu\/api-context"",""@id"":""https:\/\/ensa-omekas.test.biblibre.eu\/api\/media\/68404"",""@type"":""o:Media"",""o:id"":68404,""o:is_public"":false,""o:owner"":{""@id"":""https:\/\/ensa-omekas.test.biblibre.eu\/api\/users\/1"",""o:id"":1},""o:resource_class"":null,""o:resource_template"":null,""o:thumbnail"":null,""o:title"":null,""thumbnail_display_urls"":{""large"":""https:\/\/ensa-omekas.test.biblibre.eu\/files\/large\/40702c13b2c5755177615fa4bf0b3e8730cd2726.jpg"",""medium"":""https:\/\/ensa-omekas.test.biblibre.eu\/files\/medium\/40702c13b2c5755177615fa4bf0b3e8730cd2726.jpg"",""square"":""https:\/\/ensa-omekas.test.biblibre.eu\/files\/square\/40702c13b2c5755177615fa4bf0b3e8730cd2726.jpg""},""o:created"":{""@value"":""2023-07-21T13:04:44+00:00"",""@type"":""http:\/\/www.w3.org\/2001\/XMLSchema#dateTime""},""o:modified"":{""@value"":""2023-07-21T13:05:07+00:00"",""@type"":""http:\/\/www.w3.org\/2001\/XMLSchema#dateTime""},""o:ingester"":""upload"",""o:renderer"":""file"",""o:item"":{""@id"":""https:\/\/ensa-omekas.test.biblibre.eu\/api\/items\/68345"",""o:id"":68345},""o:source"":""priv_groups.png"",""o:media_type"":""image\/png"",""o:sha256"":""b633681201b9f0f6d3e82d6774fe1387f31c6c15317387f5bbee5f4699b12924"",""o:size"":3502,""o:filename"":""40702c13b2c5755177615fa4bf0b3e8730cd2726.png"",""o:lang"":null,""o:original_url"":""https:\/\/ensa-omekas.test.biblibre.eu\/files\/original\/40702c13b2c5755177615fa4bf0b3e8730cd2726.png"",""o:thumbnail_urls"":{""large"":""https:\/\/ensa-omekas.test.biblibre.eu\/files\/large\/40702c13b2c5755177615fa4bf0b3e8730cd2726.jpg"",""medium"":""https:\/\/ensa-omekas.test.biblibre.eu\/files\/medium\/40702c13b2c5755177615fa4bf0b3e8730cd2726.jpg"",""square"":""https:\/\/ensa-omekas.test.biblibre.eu\/files\/square\/40702c13b2c5755177615fa4bf0b3e8730cd2726.jpg""},""data"":{""dimensions"":{""original"":{""width"":300,""height"":400},""large"":{""width"":300,""height"":400},""medium"":{""width"":150,""height"":200},""square"":{""width"":200,""height"":200}}},""o-module-group:group"":[{""@id"":""https:\/\/ensa-omekas.test.biblibre.eu\/api\/groups\/3325"",""o:id"":3325,""o:name"":""Administratifs de l'ENSA Bordeaux""},{""@id"":""https:\/\/ensa-omekas.test.biblibre.eu\/api\/groups\/3487"",""o:id"":3487,""o:name"":""Biblioth\u00e8ques - Collectivit\u00e9s de l'ENSA Ecole Sp\u00e9ciale d'Architecture""}]};{""@context"":""https:\/\/ensa-omekas.test.biblibre.eu\/api-context"",""@id"":""https:\/\/ensa-omekas.test.biblibre.eu\/api\/media\/68405"",""@type"":""o:Media"",""o:id"":68405,""o:is_public"":false,""o:owner"":{""@id"":""https:\/\/ensa-omekas.test.biblibre.eu\/api\/users\/1"",""o:id"":1},""o:resource_class"":null,""o:resource_template"":null,""o:thumbnail"":null,""o:title"":null,""thumbnail_display_urls"":{""large"":""https:\/\/ensa-omekas.test.biblibre.eu\/files\/large\/494f941af858f073de4516f2f5e9c57580d71d58.jpg"",""medium"":""https:\/\/ensa-omekas.test.biblibre.eu\/files\/medium\/494f941af858f073de4516f2f5e9c57580d71d58.jpg"",""square"":""https:\/\/ensa-omekas.test.biblibre.eu\/files\/square\/494f941af858f073de4516f2f5e9c57580d71d58.jpg""},""o:created"":{""@value"":""2023-07-21T13:04:44+00:00"",""@type"":""http:\/\/www.w3.org\/2001\/XMLSchema#dateTime""},""o:modified"":{""@value"":""2023-07-21T13:05:30+00:00"",""@type"":""http:\/\/www.w3.org\/2001\/XMLSchema#dateTime""},""o:ingester"":""upload"",""o:renderer"":""file"",""o:item"":{""@id"":""https:\/\/ensa-omekas.test.biblibre.eu\/api\/items\/68345"",""o:id"":68345},""o:source"":""priv_no_group.png"",""o:media_type"":""image\/png"",""o:sha256"":""5e246c3f550174d120eded9234ba6737ba141bc511b1dab09647a478662cfc80"",""o:size"":1534,""o:filename"":""494f941af858f073de4516f2f5e9c57580d71d58.png"",""o:lang"":null,""o:original_url"":""https:\/\/ensa-omekas.test.biblibre.eu\/files\/original\/494f941af858f073de4516f2f5e9c57580d71d58.png"",""o:thumbnail_urls"":{""large"":""https:\/\/ensa-omekas.test.biblibre.eu\/files\/large\/494f941af858f073de4516f2f5e9c57580d71d58.jpg"",""medium"":""https:\/\/ensa-omekas.test.biblibre.eu\/files\/medium\/494f941af858f073de4516f2f5e9c57580d71d58.jpg"",""square"":""https:\/\/ensa-omekas.test.biblibre.eu\/files\/square\/494f941af858f073de4516f2f5e9c57580d71d58.jpg""},""data"":{""dimensions"":{""original"":{""width"":300,""height"":100},""large"":{""width"":300,""height"":100},""medium"":{""width"":200,""height"":67},""square"":{""width"":200,""height"":200}}},""o-module-group:group"":[]};{""@context"":""https:\/\/ensa-omekas.test.biblibre.eu\/api-context"",""@id"":""https:\/\/ensa-omekas.test.biblibre.eu\/api\/media\/68406"",""@type"":""o:Media"",""o:id"":68406,""o:is_public"":true,""o:owner"":{""@id"":""https:\/\/ensa-omekas.test.biblibre.eu\/api\/users\/1"",""o:id"":1},""o:resource_class"":null,""o:resource_template"":null,""o:thumbnail"":null,""o:title"":null,""thumbnail_display_urls"":{""large"":""https:\/\/ensa-omekas.test.biblibre.eu\/files\/large\/20481451ff85181d9191b275896d0fca0c44fb9e.jpg"",""medium"":""https:\/\/ensa-omekas.test.biblibre.eu\/files\/medium\/20481451ff85181d9191b275896d0fca0c44fb9e.jpg"",""square"":""https:\/\/ensa-omekas.test.biblibre.eu\/files\/square\/20481451ff85181d9191b275896d0fca0c44fb9e.jpg""},""o:created"":{""@value"":""2023-07-21T13:04:44+00:00"",""@type"":""http:\/\/www.w3.org\/2001\/XMLSchema#dateTime""},""o:modified"":{""@value"":""2023-07-21T13:05:49+00:00"",""@type"":""http:\/\/www.w3.org\/2001\/XMLSchema#dateTime""},""o:ingester"":""upload"",""o:renderer"":""file"",""o:item"":{""@id"":""https:\/\/ensa-omekas.test.biblibre.eu\/api\/items\/68345"",""o:id"":68345},""o:source"":""pub_groups.png"",""o:media_type"":""image\/png"",""o:sha256"":""b5901214e416767f42f9459eb516008fa1a4c41abacf9548b703c45e66a1b1ab"",""o:size"":2276,""o:filename"":""20481451ff85181d9191b275896d0fca0c44fb9e.png"",""o:lang"":null,""o:original_url"":""https:\/\/ensa-omekas.test.biblibre.eu\/files\/original\/20481451ff85181d9191b275896d0fca0c44fb9e.png"",""o:thumbnail_urls"":{""large"":""https:\/\/ensa-omekas.test.biblibre.eu\/files\/large\/20481451ff85181d9191b275896d0fca0c44fb9e.jpg"",""medium"":""https:\/\/ensa-omekas.test.biblibre.eu\/files\/medium\/20481451ff85181d9191b275896d0fca0c44fb9e.jpg"",""square"":""https:\/\/ensa-omekas.test.biblibre.eu\/files\/square\/20481451ff85181d9191b275896d0fca0c44fb9e.jpg""},""data"":{""dimensions"":{""original"":{""width"":200,""height"":200},""large"":{""width"":200,""height"":200},""medium"":{""width"":200,""height"":200},""square"":{""width"":200,""height"":200}}},""o-module-group:group"":[{""@id"":""https:\/\/ensa-omekas.test.biblibre.eu\/api\/groups\/3096"",""o:id"":3096,""o:name"":""Biblioth\u00e8ques - Collectivit\u00e9s de l'ENSA Montpellier""},{""@id"":""https:\/\/ensa-omekas.test.biblibre.eu\/api\/groups\/3486"",""o:id"":3486,""o:name"":""Administratifs de l'ENSA Ecole Sp\u00e9ciale d'Architecture""}]};{""@context"":""https:\/\/ensa-omekas.test.biblibre.eu\/api-context"",""@id"":""https:\/\/ensa-omekas.test.biblibre.eu\/api\/media\/68407"",""@type"":""o:Media"",""o:id"":68407,""o:is_public"":true,""o:owner"":{""@id"":""https:\/\/ensa-omekas.test.biblibre.eu\/api\/users\/1"",""o:id"":1},""o:resource_class"":null,""o:resource_template"":null,""o:thumbnail"":null,""o:title"":null,""thumbnail_display_urls"":{""large"":""https:\/\/ensa-omekas.test.biblibre.eu\/files\/large\/7c4290f4933ec5fd38cd6121bb88093d786744de.jpg"",""medium"":""https:\/\/ensa-omekas.test.biblibre.eu\/files\/medium\/7c4290f4933ec5fd38cd6121bb88093d786744de.jpg"",""square"":""https:\/\/ensa-omekas.test.biblibre.eu\/files\/square\/7c4290f4933ec5fd38cd6121bb88093d786744de.jpg""},""o:created"":{""@value"":""2023-07-21T13:04:44+00:00"",""@type"":""http:\/\/www.w3.org\/2001\/XMLSchema#dateTime""},""o:modified"":{""@value"":""2023-07-21T13:04:44+00:00"",""@type"":""http:\/\/www.w3.org\/2001\/XMLSchema#dateTime""},""o:ingester"":""upload"",""o:renderer"":""file"",""o:item"":{""@id"":""https:\/\/ensa-omekas.test.biblibre.eu\/api\/items\/68345"",""o:id"":68345},""o:source"":""pub_no_group.png"",""o:media_type"":""image\/png"",""o:sha256"":""2f35c16edabfd41f935b792ab836c5ee14c106716eb0ebd296ab8a27bac798c9"",""o:size"":1108,""o:filename"":""7c4290f4933ec5fd38cd6121bb88093d786744de.png"",""o:lang"":null,""o:original_url"":""https:\/\/ensa-omekas.test.biblibre.eu\/files\/original\/7c4290f4933ec5fd38cd6121bb88093d786744de.png"",""o:thumbnail_urls"":{""large"":""https:\/\/ensa-omekas.test.biblibre.eu\/files\/large\/7c4290f4933ec5fd38cd6121bb88093d786744de.jpg"",""medium"":""https:\/\/ensa-omekas.test.biblibre.eu\/files\/medium\/7c4290f4933ec5fd38cd6121bb88093d786744de.jpg"",""square"":""https:\/\/ensa-omekas.test.biblibre.eu\/files\/square\/7c4290f4933ec5fd38cd6121bb88093d786744de.jpg""},""data"":{""dimensions"":{""original"":{""width"":150,""height"":100},""large"":{""width"":150,""height"":100},""medium"":{""width"":150,""height"":100},""square"":{""width"":200,""height"":200}}},""o-module-group:group"":[]};","public with no group","Jessica Becker",,,,,2007,PFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E_PFE22/07/1588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511653,"{""@context"":""https:\/\/ensa-omekas.test.biblibre.eu\/api-context"",""@id"":""https:\/\/ensa-omekas.test.biblibre.eu\/api\/items\/68345"",""@type"":""o:Item"",""o:id"":68345,""o:is_public"":true,""o:owner"":{""@id"":""https:\/\/ensa-omekas.test.biblibre.eu\/api\/users\/1"",""o:id"":1},""o:resource_class"":null,""o:resource_template"":null,""o:thumbnail"":null,""o:title"":""public with no group"",""thumbnail_display_urls"":{""large"":""https:\/\/ensa-omekas.test.biblibre.eu\/files\/large\/40702c13b2c5755177615fa4bf0b3e8730cd2726.jpg"",""medium"":""https:\/\/ensa-omekas.test.biblibre.eu\/files\/medium\/40702c13b2c5755177615fa4bf0b3e8730cd2726.jpg"",""square"":""https:\/\/ensa-omekas.test.biblibre.eu\/files\/square\/40702c13b2c5755177615fa4bf0b3e8730cd2726.jpg""},""o:created"":{""@value"":""2022-03-25T10:27:47+00:00"",""@type"":""http:\/\/www.w3.org\/2001\/XMLSchema#dateTime""},""o:modified"":{""@value"":""2023-07-21T13:04:44+00:00"",""@type"":""http:\/\/www.w3.org\/2001\/XMLSchema#dateTime""},""o:media"":[{""@id"":""https:\/\/ensa-omekas.test.biblibre.eu\/api\/media\/68404"",""o:id"":68404},{""@id"":""https:\/\/ensa-omekas.test.biblibre.eu\/api\/media\/68405"",""o:id"":68405},{""@id"":""https:\/\/ensa-omekas.test.biblibre.eu\/api\/media\/68406"",""o:id"":68406},{""@id"":""https:\/\/ensa-omekas.test.biblibre.eu\/api\/media\/68407"",""o:id"":68407}],""o:item_set"":[{""@id"":""https:\/\/ensa-omekas.test.biblibre.eu\/api\/item_sets\/68293"",""o:id"":68293}],""o:site"":[],""dcterms:title"":[{""type"":""literal"",""property_id"":1,""property_label"":""Title"",""is_public"":true,""@value"":""public with no group""}],""koha:biblionumber"":[{""type"":""literal"",""property_id"":185,""property_label"":""Koha biblionumber"",""is_public"":true,""@value"":""511653""}],""dcterms:type"":[{""type"":""literal"",""property_id"":8,""property_label"":""Type"",""is_public"":true,""@value"":""PFE""}],""dcterms:creator"":[{""type"":""literal"",""property_id"":2,""property_label"":""Creator"",""is_public"":true,""@value"":""Jessica Becker""}],""dcterms:provenance"":[{""type"":""literal"",""property_id"":51,""property_label"":""Provenance"",""is_public"":true,""@value"":""STRB""}],""bibo:locator"":[{""type"":""literal"",""property_id"":105,""property_label"":""locator"",""is_public"":true,""@value"":""E_PFE22\/07\/1588""}],""dcterms:date"":[{""type"":""literal"",""property_id"":7,""property_label"":""Date"",""is_public"":true,""@value"":""2007""}],""o-module-group:group"":[],""media:link"":""40702c13b2c5755177615fa4bf0b3e8730cd2726.png;494f941af858f073de4516f2f5e9c57580d71d58.png;20481451ff85181d9191b275896d0fca0c44fb9e.png;7c4290f4933ec5fd38cd6121bb88093d786744de.png;""}"
